Crop_ID,Scientific_Name,Common_Name,Local_Name,Crop_Category,Indian_State,Agro_Climate_Zone,Optimal_Temperature_Min,Optimal_Temperature_Max,Optimal_Soil_Moisture_Min,Optimal_Soil_Moisture_Max,Temperature_C,Humidity_Percent,Soil_Moisture_Percent,Light_Intensity_Lux,Rainfall_mm,Weather_API_Temperature,Weather_API_Humidity,Weather_API_Rainfall,Stress_Level,Stress_Type
C0500,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,24.06,78.16,86.29,1112.37,236.89,25.58,83.04,236.72,0,Normal
C0501,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,16.46,86.39,31.63,646.67,26.67,17.52,82.42,21.52,1,Light Stress
C0502,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,37.78,84.51,30.68,651.75,38.99,36.33,85.0,41.51,2,Water Stress
C0503,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,32.17,30.02,18.0,826.55,158.82,31.34,33.72,150.63,1,Heat Stress
C0504,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,18.14,89.89,37.2,457.21,82.1,18.39,87.5,73.92,0,Normal
C0505,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,22.53,82.97,73.46,327.38,241.76,24.4,85.43,250.13,0,Normal
C0506,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,20.25,61.47,41.02,387.05,18.96,20.73,56.97,23.73,1,Heat Stress
C0507,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,27.35,85.36,68.26,956.24,179.25,28.5,86.37,189.22,1,Light Stress
C0508,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,43.52,55.84,22.57,1073.58,238.41,44.06,53.41,240.47,2,Heat Stress
C0509,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,41.4,61.58,47.01,830.83,208.05,41.3,60.43,214.48,2,Water Stress
C0510,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,46.56,91.5,5.78,825.74,74.96,45.33,93.86,77.45,2,Heat Stress
C0511,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,26.82,84.25,41.47,917.82,242.47,28.09,85.82,237.65,1,Heat Stress
C0512,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,40.16,79.63,16.69,1122.5,71.9,38.84,80.92,74.23,2,Water Stress
C0513,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,21.87,83.82,78.26,269.28,244.73,22.56,86.6,244.66,0,Normal
C0514,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,27.3,77.39,64.79,808.73,160.91,25.99,73.82,169.36,1,Light Stress
C0515,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,42.32,53.57,42.53,271.91,61.77,43.71,51.62,61.11,2,Drought Stress
C0516,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,37.52,59.51,45.32,261.68,26.74,36.19,63.75,33.0,1,Light Stress
C0517,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,45.82,72.92,6.02,402.42,34.49,43.98,73.13,40.06,2,Drought Stress
C0518,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,28.68,76.51,58.24,863.15,200.24,27.35,73.73,203.63,1,Light Stress
C0519,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,36.73,54.97,19.02,986.76,1.06,36.96,57.69,-5.08,2,Heat Stress
C0520,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,34.31,80.89,43.41,864.47,199.21,35.83,82.43,190.39,1,Moderate Drought
C0521,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,33.25,51.74,7.65,632.06,159.63,31.44,52.9,149.79,2,Heat Stress
C0522,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,24.28,55.02,72.67,480.06,36.14,25.02,50.06,36.14,0,Normal
C0523,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,23.74,68.73,60.45,206.86,117.48,21.98,65.44,117.92,0,Normal
C0524,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,27.9,76.9,67.01,854.87,81.79,27.86,74.09,83.43,1,Moderate Drought
C0525,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,31.26,71.02,83.56,886.24,201.89,32.63,67.91,200.35,0,Normal
C0526,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,23.75,50.3,62.04,800.67,78.74,24.46,46.99,78.79,0,Normal
C0527,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,42.39,92.69,17.54,251.89,238.52,42.07,95.93,244.87,2,Drought Stress
C0528,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,28.57,87.94,27.82,289.94,247.51,29.5,90.95,243.33,1,Heat Stress
C0529,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,18.44,69.8,47.35,676.67,120.71,17.64,70.19,130.02,0,Normal
C0530,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,36.92,73.74,21.16,758.6,74.5,38.23,71.8,80.96,2,Drought Stress
C0531,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,20.56,61.61,73.47,589.26,155.6,19.85,57.0,165.23,1,Moderate Drought
C0532,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,11.65,90.64,69.73,799.53,59.65,11.07,95.52,55.75,1,Moderate Drought
C0533,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,46.58,44.8,20.08,561.85,185.83,47.75,44.63,192.56,2,Water Stress
C0534,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,28.6,39.35,82.96,482.95,246.35,28.27,36.51,254.15,0,Normal
C0535,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,41.82,83.0,20.01,731.88,91.27,42.64,78.63,93.97,2,Heat Stress
C0536,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,46.24,47.66,34.98,358.02,65.97,44.45,51.73,74.69,2,Water Stress
C0537,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,26.58,46.42,75.96,1050.19,241.07,26.54,50.35,240.02,0,Normal
C0538,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,20.25,45.34,66.39,1053.76,155.57,19.09,40.47,157.23,0,Normal
C0539,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,40.21,34.54,32.89,226.36,234.95,40.32,38.94,236.79,2,Heat Stress
C0540,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,41.58,63.27,32.41,395.71,78.32,42.68,62.31,86.23,2,Heat Stress
C0541,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,38.94,83.2,7.52,1051.8,125.51,38.02,81.88,133.09,1,Light Stress
C0542,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,44.48,79.23,18.45,790.79,204.93,44.03,82.24,198.13,2,Water Stress
C0543,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,19.88,88.42,14.16,1060.86,1.39,20.92,92.36,3.71,1,Heat Stress
C0544,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,40.8,74.38,5.59,1024.35,30.06,42.67,77.83,20.36,2,Heat Stress
C0545,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,46.29,59.87,11.59,682.18,159.58,44.49,56.22,155.62,2,Heat Stress
C0546,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,36.2,65.87,6.38,744.2,3.39,37.47,66.92,4.1,2,Drought Stress
C0547,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,27.11,48.75,70.34,403.52,195.26,26.51,46.24,195.67,0,Normal
C0548,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,27.88,46.94,70.77,238.02,237.2,29.37,42.04,229.52,0,Normal
C0549,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,29.17,40.03,67.11,451.86,89.62,27.39,44.24,90.99,0,Normal
C0550,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,42.08,52.12,41.49,1170.93,244.7,40.65,49.37,249.68,2,Heat Stress
C0551,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,19.52,94.28,69.5,365.94,121.48,20.28,89.68,118.28,1,Light Stress
C0552,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,28.49,66.47,58.77,753.59,44.28,30.41,67.61,47.12,1,Light Stress
C0553,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,25.49,67.59,38.36,391.78,165.5,26.68,69.27,169.41,1,Moderate Drought
C0554,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,39.16,80.58,14.35,1196.32,125.17,39.43,84.32,124.75,2,Drought Stress
C0555,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,30.41,72.74,43.18,924.33,211.25,31.46,77.47,206.32,1,Light Stress
C0556,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,36.39,74.34,24.25,691.36,92.26,38.38,76.73,89.71,2,Drought Stress
C0557,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,25.65,72.48,69.58,965.68,11.02,25.08,73.8,5.22,1,Light Stress
C0558,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,41.0,74.25,15.21,1110.11,155.75,41.77,73.58,149.84,2,Heat Stress
C0559,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,44.19,82.35,53.58,986.82,181.21,45.8,77.8,183.1,2,Water Stress
C0560,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,25.36,60.57,65.36,787.29,88.94,27.16,59.02,87.09,0,Normal
C0561,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,26.17,51.39,56.52,691.27,214.21,24.71,52.53,214.05,1,Heat Stress
C0562,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,18.58,38.41,74.08,751.4,236.68,17.28,42.79,233.81,0,Normal
C0563,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,25.77,92.07,76.6,560.3,119.14,26.31,96.13,124.42,0,Normal
C0564,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,41.4,94.24,24.13,635.4,196.95,42.5,90.76,203.4,2,Drought Stress
C0565,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,46.72,39.49,13.4,883.3,239.47,48.21,34.96,242.43,2,Water Stress
C0566,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,20.93,66.28,53.36,744.28,32.05,22.63,62.18,39.42,0,Normal
C0567,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,41.16,65.48,6.51,560.48,32.1,40.61,69.85,23.42,2,Heat Stress
C0568,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,16.9,89.36,7.34,1125.8,134.52,15.58,91.86,125.79,1,Moderate Drought
C0569,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,28.98,76.02,59.6,1167.06,29.09,30.65,76.31,30.66,0,Normal
C0570,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,29.57,47.33,47.3,212.06,214.66,27.66,44.63,207.7,0,Normal
C0571,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,15.22,80.2,17.35,821.76,50.54,15.88,83.9,50.78,1,Moderate Drought
C0572,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,34.34,63.74,45.08,313.61,179.0,34.81,62.48,188.91,1,Heat Stress
C0573,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,27.89,89.66,43.94,611.84,92.97,28.77,86.32,84.34,1,Heat Stress
C0574,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,40.92,75.94,30.79,312.02,174.19,42.87,80.44,176.05,2,Heat Stress
C0575,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,33.75,46.09,79.9,954.99,125.2,33.42,42.69,127.93,0,Normal
C0576,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,37.03,63.52,21.31,1053.86,171.92,36.18,64.78,166.35,2,Drought Stress
C0577,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,38.95,93.83,20.78,287.15,229.48,40.55,97.34,224.31,2,Heat Stress
C0578,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,40.6,35.52,7.04,644.55,48.45,40.68,33.03,49.69,2,Drought Stress
C0579,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,22.88,67.93,37.06,298.86,48.11,21.51,67.6,51.6,0,Normal
C0580,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,21.76,41.36,61.64,1102.06,201.81,23.46,38.41,200.58,0,Normal
C0581,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,12.21,74.05,70.4,1078.06,240.35,11.87,75.79,250.07,1,Moderate Drought
C0582,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,30.13,63.25,16.89,495.08,73.16,31.03,59.02,82.66,2,Heat Stress
C0583,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,42.69,47.33,17.89,1052.98,184.73,43.61,45.41,184.5,2,Water Stress
C0584,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,30.66,86.65,89.43,507.11,168.05,31.16,87.01,171.35,0,Normal
C0585,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,27.26,42.82,67.95,843.1,209.64,26.69,42.43,213.31,0,Normal
C0586,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,32.65,66.61,69.35,586.43,158.27,32.0,65.52,150.72,1,Moderate Drought
C0587,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,36.62,72.46,47.64,573.51,212.17,35.46,73.23,212.64,2,Heat Stress
C0588,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,17.15,35.63,48.93,814.68,133.54,17.58,36.58,142.03,1,Light Stress
C0589,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,27.8,61.14,73.17,705.13,6.1,28.78,61.42,13.52,1,Heat Stress
C0590,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,25.64,34.09,88.58,678.48,179.25,26.81,35.9,177.81,0,Normal
C0591,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,44.52,83.01,9.91,515.79,144.65,45.75,83.51,151.22,2,Water Stress
C0592,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,22.84,68.0,54.98,789.21,125.21,23.11,64.08,120.91,0,Normal
C0593,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,32.52,30.58,35.85,1092.97,3.85,31.55,29.25,-5.97,0,Normal
C0594,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,37.2,65.15,22.41,1116.05,234.83,35.56,62.59,232.73,2,Heat Stress
C0595,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,34.24,31.51,63.24,796.49,161.07,35.77,31.09,155.81,0,Normal
C0596,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,14.24,77.0,28.34,749.88,165.31,14.46,79.64,155.99,1,Light Stress
C0597,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,41.28,44.32,19.11,484.2,66.78,40.02,48.03,68.66,2,Heat Stress
C0598,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,22.58,46.93,60.84,1080.73,188.07,23.19,46.48,179.63,0,Normal
C0599,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,41.81,59.02,33.94,978.84,170.33,41.75,61.38,178.86,2,Water Stress
C0600,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,28.56,92.21,68.54,1080.19,177.23,29.93,89.98,181.24,0,Normal
C0601,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,25.25,49.43,22.93,289.14,182.21,24.81,49.69,185.96,1,Moderate Drought
C0602,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,26.36,48.16,72.33,614.03,100.53,28.2,43.66,92.17,0,Normal
C0603,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,44.49,67.75,6.29,1058.53,147.67,42.99,71.39,156.37,2,Water Stress
C0604,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,40.3,82.79,12.06,791.56,192.69,40.3,85.21,186.43,2,Heat Stress
C0605,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,38.13,52.83,18.25,776.14,92.2,36.28,50.05,98.04,2,Drought Stress
C0606,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,24.5,79.53,44.93,319.43,196.59,26.48,75.94,202.82,1,Light Stress
C0607,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,35.39,38.98,18.3,1014.99,122.89,36.73,43.59,121.92,2,Drought Stress
C0608,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,25.86,69.95,53.95,773.99,9.27,25.61,71.0,16.65,0,Normal
C0609,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,40.14,43.91,44.58,312.13,106.28,41.42,41.29,104.23,2,Drought Stress
C0610,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,40.4,67.58,11.4,457.12,52.02,40.71,69.51,42.31,2,Drought Stress
C0611,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,46.04,78.58,30.09,403.82,23.71,46.1,77.62,32.9,2,Water Stress
C0612,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,36.97,92.2,36.26,1066.14,219.51,35.48,89.93,218.91,2,Water Stress
C0613,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,27.16,93.06,64.42,319.37,77.48,27.64,93.86,77.15,0,Normal
C0614,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,35.54,49.03,53.44,452.77,79.08,37.31,49.11,78.23,1,Heat Stress
C0615,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,22.23,51.92,71.41,800.02,201.68,21.45,49.99,198.01,1,Moderate Drought
C0616,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,26.94,42.97,58.94,706.98,9.84,28.13,41.14,18.37,0,Normal
C0617,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,46.92,57.06,24.87,276.11,180.56,46.18,54.14,178.1,2,Heat Stress
C0618,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,22.44,31.34,44.0,381.27,17.79,24.36,29.54,10.69,1,Light Stress
C0619,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,27.43,81.52,58.92,965.19,136.79,28.12,83.87,130.2,0,Normal
C0620,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,40.08,81.09,12.17,927.49,152.7,38.5,82.04,159.4,2,Water Stress
C0621,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,32.6,62.45,10.94,460.68,177.02,31.01,58.71,179.26,2,Heat Stress
C0622,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,39.7,57.91,21.04,1172.88,99.53,40.09,55.15,92.15,2,Heat Stress
C0623,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,30.75,32.53,70.98,732.77,135.77,31.8,33.49,126.51,0,Normal
C0624,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,33.59,69.38,59.01,1192.5,16.72,34.85,72.85,25.98,0,Normal
C0625,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,46.1,63.06,11.95,533.41,129.54,46.09,58.21,127.06,2,Drought Stress
C0626,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,35.2,39.28,16.03,736.53,111.93,34.59,40.49,104.01,2,Water Stress
C0627,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,38.94,90.21,27.27,785.98,75.05,38.17,88.33,79.52,2,Heat Stress
C0628,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,25.73,40.06,55.87,453.71,88.85,24.5,39.86,91.76,0,Normal
C0629,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,25.91,69.19,37.91,1054.93,82.59,25.41,70.22,80.97,0,Normal
C0630,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,23.22,47.92,52.05,275.72,134.26,23.75,50.72,128.67,1,Heat Stress
C0631,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,15.82,79.11,71.14,376.14,163.61,16.67,76.96,169.02,0,Normal
C0632,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,13.74,76.29,57.08,871.43,195.13,13.71,78.33,197.32,0,Normal
C0633,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,30.35,61.99,46.59,1068.9,68.35,30.91,65.52,70.61,0,Normal
C0634,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,45.31,60.16,36.42,1144.34,147.77,44.53,57.28,139.17,2,Heat Stress
C0635,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,30.59,48.83,65.78,622.89,188.46,31.25,46.55,186.98,0,Normal
C0636,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,26.85,69.48,83.71,1151.85,162.01,27.53,73.38,170.34,1,Heat Stress
C0637,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,18.59,31.75,51.13,239.38,185.47,20.06,33.01,185.2,1,Moderate Drought
C0638,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,19.43,57.46,69.32,394.57,28.57,17.47,56.39,19.43,1,Light Stress
